Ilan_ID,Ilan_Tarihi,Marka,Model,Yil,KM,Vites,Yakit,Renk,Sehir,Fiyat_TL,Aciklama
104382,2026-04-23,BMW,1 Serisi,2021,66218,Otomatik,Dizel,Metalik Gri,Gaziantep,1650673,Sahibinden temiz 2021 model BMW 1 Serisi. Tüm bakımları zamanında yapılmıştır.
104383,2026-04-23,BMW,5 Serisi,2010,247422,Manuel,Benzin,Siyah,İstanbul,828867,Sahibinden temiz 2010 model BMW 5 Serisi. Tüm bakımları zamanında yapılmıştır.
104384,2026-04-25,Volkswagen,Passat,2011,268312,Manuel,Dizel,Metalik Gri,Bursa,397532,Sahibinden temiz 2011 model Volkswagen Passat. Tüm bakımları zamanında yapılmıştır.
104385,2026-05-14,Fiat,Punto,2010,200790,Yarı Otomatik,Hibrit,Kırmızı,Ankara,250000,Sahibinden temiz 2010 model Fiat Punto. Tüm bakımları zamanında yapılmıştır.
104386,2026-04-26,Volkswagen,Tiguan,2010,168212,Otomatik,Benzin,Metalik Gri,İzmir,497682,Sahibinden temiz 2010 model Volkswagen Tiguan. Tüm bakımları zamanında yapılmıştır.
104387,2026-05-12,Mercedes-Benz,A Serisi,2015,135930,Yarı Otomatik,Benzin,Metalik Gri,Gaziantep,1246105,Sahibinden temiz 2015 model Mercedes-Benz A Serisi. Tüm bakımları zamanında yapılmıştır.
104388,2026-05-05,BMW,5 Serisi,2023,47456,Otomatik,Elektrik,Kırmızı,Kocaeli,1778816,Sahibinden temiz 2023 model BMW 5 Serisi. Tüm bakımları zamanında yapılmıştır.
104389,2026-04-21,Hyundai,i30,2016,114800,Otomatik,Elektrik,Gri (Gümüş),Kocaeli,527800,Sahibinden temiz 2016 model Hyundai i30. Tüm bakımları zamanında yapılmıştır.
104390,2026-05-05,Mercedes-Benz,E Serisi,2019,102752,Otomatik,LPG & Benzin,Siyah,Adana,1495872,Sahibinden temiz 2019 model Mercedes-Benz E Serisi. Tüm bakımları zamanında yapılmıştır.
104391,2026-05-08,BMW,1 Serisi,2010,233264,Otomatik,Elektrik,Füme,Bursa,850104,Sahibinden temiz 2010 model BMW 1 Serisi. Tüm bakımları zamanında yapılmıştır.
104392,2026-04-22,Volkswagen,Tiguan,2024,39508,Yarı Otomatik,Hibrit,Siyah,Kocaeli,1390738,Sahibinden temiz 2024 model Volkswagen Tiguan. Tüm bakımları zamanında yapılmıştır.
104393,2026-04-25,Hyundai,Tucson,2011,190270,Yarı Otomatik,Hibrit,Mavi,Antalya,250000,Sahibinden temiz 2011 model Hyundai Tucson. Tüm bakımları zamanında yapılmıştır.
104394,2026-04-26,Renault,Megane,2012,227858,Manuel,Elektrik,Gri (Gümüş),Kocaeli,250000,Sahibinden temiz 2012 model Renault Megane. Tüm bakımları zamanında yapılmıştır.
104395,2026-04-23,Hyundai,Tucson,2013,212888,Manuel,Dizel,Füme,Adana,250000,Sahibinden temiz 2013 model Hyundai Tucson. Tüm bakımları zamanında yapılmıştır.
104396,2026-05-12,Toyota,Yaris,2016,181431,Otomatik,Dizel,Metalik Gri,Adana,777853,Sahibinden temiz 2016 model Toyota Yaris. Tüm bakımları zamanında yapılmıştır.
104397,2026-04-19,Volkswagen,Golf,2019,126223,Yarı Otomatik,LPG & Benzin,Kırmızı,Gaziantep,1010665,Sahibinden temiz 2019 model Volkswagen Golf. Tüm bakımları zamanında yapılmıştır.
104398,2026-05-09,Hyundai,Tucson,2022,61743,Yarı Otomatik,Elektrik,Beyaz,İstanbul,907385,Sahibinden temiz 2022 model Hyundai Tucson. Tüm bakımları zamanında yapılmıştır.
104399,2026-04-26,Fiat,Lineia,2017,179716,Otomatik,LPG & Benzin,Metalik Gri,Bursa,480426,Sahibinden temiz 2017 model Fiat Lineia. Tüm bakımları zamanında yapılmıştır.
104400,2026-04-24,Hyundai,Tucson,2015,144043,Yarı Otomatik,Dizel,Füme,Kocaeli,433935,Sahibinden temiz 2015 model Hyundai Tucson. Tüm bakımları zamanında yapılmıştır.
104401,2026-05-03,Hyundai,Accent Blue,2016,166832,Otomatik,Hibrit,Füme,İzmir,449752,Sahibinden temiz 2016 model Hyundai Accent Blue. Tüm bakımları zamanında yapılmıştır.
104402,2026-04-18,Hyundai,Tucson,2014,137423,Otomatik,LPG & Benzin,Siyah,İstanbul,393865,Sahibinden temiz 2014 model Hyundai Tucson. Tüm bakımları zamanında yapılmıştır.
104403,2026-05-03,Hyundai,i30,2020,69142,Manuel,Dizel,Beyaz,İstanbul,796287,Sahibinden temiz 2020 model Hyundai i30. Tüm bakımları zamanında yapılmıştır.
104404,2026-04-26,Fiat,Fiorino,2022,48204,Otomatik,Elektrik,Beyaz,Ankara,927694,Sahibinden temiz 2022 model Fiat Fiorino. Tüm bakımları zamanında yapılmıştır.
104405,2026-05-07,Toyota,Yaris,2022,59884,Otomatik,Hibrit,Mavi,Kocaeli,1260174,Sahibinden temiz 2022 model Toyota Yaris. Tüm bakımları zamanında yapılmıştır.
104406,2026-04-20,Mercedes-Benz,E Serisi,2013,274258,Yarı Otomatik,LPG & Benzin,Gri (Gümüş),Antalya,938613,Sahibinden temiz 2013 model Mercedes-Benz E Serisi. Tüm bakımları zamanında yapılmıştır.
104407,2026-04-30,Hyundai,i20,2016,181678,Yarı Otomatik,Elektrik,Siyah,Bursa,427483,Sahibinden temiz 2016 model Hyundai i20. Tüm bakımları zamanında yapılmıştır.
104408,2026-05-10,Mercedes-Benz,A Serisi,2019,145603,Yarı Otomatik,Hibrit,Siyah,Kocaeli,1431595,Sahibinden temiz 2019 model Mercedes-Benz A Serisi. Tüm bakımları zamanında yapılmıştır.
104409,2026-04-17,Renault,Clio,2014,240739,Yarı Otomatik,Benzin,Füme,Gaziantep,250000,Sahibinden temiz 2014 model Renault Clio. Tüm bakımları zamanında yapılmıştır.
104410,2026-05-12,Hyundai,i20,2025,9641,Manuel,LPG & Benzin,Füme,İzmir,1135538,Sahibinden temiz 2025 model Hyundai i20. Tüm bakımları zamanında yapılmıştır.
104411,2026-05-15,Hyundai,i20,2021,86890,Yarı Otomatik,LPG & Benzin,Metalik Gri,Kocaeli,819665,Sahibinden temiz 2021 model Hyundai i20. Tüm bakımları zamanında yapılmıştır.
104412,2026-04-30,Volkswagen,Polo,2020,59029,Manuel,Benzin,Metalik Gri,Ankara,1161456,Sahibinden temiz 2020 model Volkswagen Polo. Tüm bakımları zamanında yapılmıştır.
104413,2026-04-21,Hyundai,Accent Blue,2025,30575,Yarı Otomatik,LPG & Benzin,Siyah,Adana,1104137,Sahibinden temiz 2025 model Hyundai Accent Blue. Tüm bakımları zamanında yapılmıştır.
104414,2026-05-10,Mercedes-Benz,A Serisi,2017,110063,Otomatik,Dizel,Kırmızı,Antalya,1384905,Sahibinden temiz 2017 model Mercedes-Benz A Serisi. Tüm bakımları zamanında yapılmıştır.
104415,2026-04-25,Mercedes-Benz,A Serisi,2013,202656,Yarı Otomatik,Hibrit,Mavi,Ankara,1046016,Sahibinden temiz 2013 model Mercedes-Benz A Serisi. Tüm bakımları zamanında yapılmıştır.
104416,2026-05-08,Hyundai,Accent Blue,2012,290175,Otomatik,Benzin,Beyaz,Kocaeli,250000,Sahibinden temiz 2012 model Hyundai Accent Blue. Tüm bakımları zamanında yapılmıştır.
104417,2026-04-30,Renault,Clio,2025,16038,Otomatik,LPG & Benzin,Gri (Gümüş),İzmir,1125943,Sahibinden temiz 2025 model Renault Clio. Tüm bakımları zamanında yapılmıştır.
104418,2026-04-16,Hyundai,Tucson,2010,269031,Yarı Otomatik,Hibrit,Mavi,Antalya,250000,Sahibinden temiz 2010 model Hyundai Tucson. Tüm bakımları zamanında yapılmıştır.
104419,2026-05-03,Hyundai,i20,2023,28847,Otomatik,Elektrik,Mavi,Ankara,1006729,Sahibinden temiz 2023 model Hyundai i20. Tüm bakımları zamanında yapılmıştır.
104420,2026-05-02,BMW,1 Serisi,2024,29858,Manuel,Dizel,Füme,İzmir,1855213,Sahibinden temiz 2024 model BMW 1 Serisi. Tüm bakımları zamanında yapılmıştır.
104421,2026-05-02,Hyundai,Tucson,2020,113503,Otomatik,Hibrit,Mavi,Antalya,729745,Sahibinden temiz 2020 model Hyundai Tucson. Tüm bakımları zamanında yapılmıştır.
104422,2026-04-27,Mercedes-Benz,A Serisi,2021,66590,Yarı Otomatik,Hibrit,Füme,Bursa,1650115,Sahibinden temiz 2021 model Mercedes-Benz A Serisi. Tüm bakımları zamanında yapılmıştır.
104423,2026-04-27,Toyota,Yaris,2014,226929,Yarı Otomatik,LPG & Benzin,Füme,İstanbul,609606,Sahibinden temiz 2014 model Toyota Yaris. Tüm bakımları zamanında yapılmıştır.
104424,2026-04-23,Renault,Clio,2021,83943,Manuel,Dizel,Kırmızı,İzmir,824085,Sahibinden temiz 2021 model Renault Clio. Tüm bakımları zamanında yapılmıştır.
104425,2026-05-02,Toyota,Corolla,2016,167933,Otomatik,LPG & Benzin,Gri (Gümüş),Bursa,798100,Sahibinden temiz 2016 model Toyota Corolla. Tüm bakımları zamanında yapılmıştır.
104426,2026-04-22,Fiat,Lineia,2011,177736,Yarı Otomatik,LPG & Benzin,Siyah,Bursa,250000,Sahibinden temiz 2011 model Fiat Lineia. Tüm bakımları zamanında yapılmıştır.
104427,2026-05-09,Hyundai,Accent Blue,2014,201800,Otomatik,Dizel,Kırmızı,Adana,297300,Sahibinden temiz 2014 model Hyundai Accent Blue. Tüm bakımları zamanında yapılmıştır.
104428,2026-04-22,BMW,1 Serisi,2016,103242,Yarı Otomatik,Dizel,Siyah,Antalya,1345137,Sahibinden temiz 2016 model BMW 1 Serisi. Tüm bakımları zamanında yapılmıştır.
104429,2026-04-26,Mercedes-Benz,A Serisi,2018,145396,Yarı Otomatik,Elektrik,Kırmızı,Kocaeli,1381906,Sahibinden temiz 2018 model Mercedes-Benz A Serisi. Tüm bakımları zamanında yapılmıştır.
104430,2026-05-15,BMW,5 Serisi,2020,88505,Manuel,Dizel,Gri (Gümüş),Antalya,1567242,Sahibinden temiz 2020 model BMW 5 Serisi. Tüm bakımları zamanında yapılmıştır.
104431,2026-05-01,Fiat,Lineia,2024,36603,Manuel,Hibrit,Kırmızı,İstanbul,1045095,Sahibinden temiz 2024 model Fiat Lineia. Tüm bakımları zamanında yapılmıştır.
104432,2026-04-30,BMW,5 Serisi,2021,108484,Manuel,Dizel,Beyaz,Adana,1587274,Sahibinden temiz 2021 model BMW 5 Serisi. Tüm bakımları zamanında yapılmıştır.
104433,2026-04-25,Hyundai,i30,2012,139093,Yarı Otomatik,LPG & Benzin,Mavi,Ankara,291360,Sahibinden temiz 2012 model Hyundai i30. Tüm bakımları zamanında yapılmıştır.
104434,2026-04-28,Volkswagen,Polo,2016,174869,Otomatik,Dizel,Mavi,İstanbul,787696,Sahibinden temiz 2016 model Volkswagen Polo. Tüm bakımları zamanında yapılmıştır.
104435,2026-04-27,BMW,5 Serisi,2017,136291,Manuel,Dizel,Metalik Gri,Bursa,1345563,Sahibinden temiz 2017 model BMW 5 Serisi. Tüm bakımları zamanında yapılmıştır.
104436,2026-05-12,Renault,Symbol,2023,61918,Otomatik,Benzin,Beyaz,Bursa,957123,Sahibinden temiz 2023 model Renault Symbol. Tüm bakımları zamanında yapılmıştır.
104437,2026-04-17,Hyundai,Accent Blue,2013,188497,Manuel,Elektrik,Siyah,Adana,267254,Sahibinden temiz 2013 model Hyundai Accent Blue. Tüm bakımları zamanında yapılmıştır.
104438,2026-05-13,Fiat,Fiorino,2024,29231,Yarı Otomatik,LPG & Benzin,Metalik Gri,İstanbul,1056153,Sahibinden temiz 2024 model Fiat Fiorino. Tüm bakımları zamanında yapılmıştır.
104439,2026-04-20,Mercedes-Benz,C Serisi,2017,105074,Yarı Otomatik,LPG & Benzin,Siyah,Antalya,1392389,Sahibinden temiz 2017 model Mercedes-Benz C Serisi. Tüm bakımları zamanında yapılmıştır.
104440,2026-04-19,Mercedes-Benz,E Serisi,2011,231425,Manuel,LPG & Benzin,Mavi,Gaziantep,902862,Sahibinden temiz 2011 model Mercedes-Benz E Serisi. Tüm bakımları zamanında yapılmıştır.
104441,2026-05-07,BMW,1 Serisi,2015,179220,Yarı Otomatik,Benzin,Mavi,İzmir,1181170,Sahibinden temiz 2015 model BMW 1 Serisi. Tüm bakımları zamanında yapılmıştır.
104442,2026-05-08,Renault,Fluence,2019,153628,Manuel,Dizel,Beyaz,Gaziantep,619558,Sahibinden temiz 2019 model Renault Fluence. Tüm bakımları zamanında yapılmıştır.
104443,2026-05-08,Renault,Symbol,2012,183289,Yarı Otomatik,Dizel,Gri (Gümüş),Bursa,250000,Sahibinden temiz 2012 model Renault Symbol. Tüm bakımları zamanında yapılmıştır.
104444,2026-05-07,Renault,Fluence,2024,40042,Yarı Otomatik,Hibrit,Metalik Gri,Gaziantep,1039937,Sahibinden temiz 2024 model Renault Fluence. Tüm bakımları zamanında yapılmıştır.
104445,2026-04-23,Volkswagen,Tiguan,2013,168068,Manuel,Benzin,Metalik Gri,İstanbul,647898,Sahibinden temiz 2013 model Volkswagen Tiguan. Tüm bakımları zamanında yapılmıştır.
104446,2026-05-09,Renault,Symbol,2017,167040,Otomatik,Dizel,Mavi,İzmir,499440,Sahibinden temiz 2017 model Renault Symbol. Tüm bakımları zamanında yapılmıştır.
104447,2026-04-22,Fiat,Egea,2014,232936,Yarı Otomatik,Dizel,Mavi,Ankara,250596,Sahibinden temiz 2014 model Fiat Egea. Tüm bakımları zamanında yapılmıştır.
104448,2026-04-16,BMW,3 Serisi,2014,203494,Yarı Otomatik,Hibrit,Kırmızı,Antalya,1094759,Sahibinden temiz 2014 model BMW 3 Serisi. Tüm bakımları zamanında yapılmıştır.
104449,2026-05-10,Volkswagen,Golf,2020,61776,Manuel,Hibrit,Gri (Gümüş),Antalya,1157336,Sahibinden temiz 2020 model Volkswagen Golf. Tüm bakımları zamanında yapılmıştır.
104450,2026-04-23,BMW,3 Serisi,2025,34755,Yarı Otomatik,Elektrik,Beyaz,Bursa,1897867,Sahibinden temiz 2025 model BMW 3 Serisi. Tüm bakımları zamanında yapılmıştır.
104451,2026-05-02,Mercedes-Benz,A Serisi,2017,162405,Manuel,Hibrit,Beyaz,Gaziantep,1306392,Sahibinden temiz 2017 model Mercedes-Benz A Serisi. Tüm bakımları zamanında yapılmıştır.
104452,2026-05-15,Hyundai,i20,2023,47042,Yarı Otomatik,LPG & Benzin,Gri (Gümüş),İstanbul,979437,Sahibinden temiz 2023 model Hyundai i20. Tüm bakımları zamanında yapılmıştır.
104453,2026-04-17,Mercedes-Benz,C Serisi,2016,212936,Yarı Otomatik,Dizel,Gri (Gümüş),İstanbul,1180596,Sahibinden temiz 2016 model Mercedes-Benz C Serisi. Tüm bakımları zamanında yapılmıştır.
104454,2026-04-26,BMW,3 Serisi,2021,109344,Otomatik,Dizel,Kırmızı,Adana,1585984,Sahibinden temiz 2021 model BMW 3 Serisi. Tüm bakımları zamanında yapılmıştır.
104455,2026-05-05,Renault,Clio,2023,31930,Yarı Otomatik,Benzin,Metalik Gri,İstanbul,1002105,Sahibinden temiz 2023 model Renault Clio. Tüm bakımları zamanında yapılmıştır.
104456,2026-05-04,BMW,1 Serisi,2016,206980,Yarı Otomatik,Elektrik,Siyah,Kocaeli,1189530,Sahibinden temiz 2016 model BMW 1 Serisi. Tüm bakımları zamanında yapılmıştır.
104457,2026-05-11,Hyundai,Tucson,2023,35545,Yarı Otomatik,Hibrit,Metalik Gri,İstanbul,996682,Sahibinden temiz 2023 model Hyundai Tucson. Tüm bakımları zamanında yapılmıştır.
104458,2026-04-24,Renault,Fluence,2020,126412,Yarı Otomatik,Benzin,Kırmızı,İzmir,710382,Sahibinden temiz 2020 model Renault Fluence. Tüm bakımları zamanında yapılmıştır.
104459,2026-04-18,Hyundai,i30,2014,209534,Yarı Otomatik,Elektrik,Mavi,Gaziantep,285699,Sahibinden temiz 2014 model Hyundai i30. Tüm bakımları zamanında yapılmıştır.
104460,2026-04-26,Toyota,Aurais,2010,297796,Otomatik,Hibrit,Mavi,İstanbul,303306,Sahibinden temiz 2010 model Toyota Aurais. Tüm bakımları zamanında yapılmıştır.
104461,2026-04-18,Toyota,Aurais,2010,284371,Otomatik,Dizel,Beyaz,Kocaeli,323443,Sahibinden temiz 2010 model Toyota Aurais. Tüm bakımları zamanında yapılmıştır.
104462,2026-05-10,Fiat,Fiorino,2025,16916,Manuel,Dizel,Beyaz,İzmir,1124626,Sahibinden temiz 2025 model Fiat Fiorino. Tüm bakımları zamanında yapılmıştır.
104463,2026-05-04,Renault,Symbol,2017,106061,Otomatik,Hibrit,Metalik Gri,İstanbul,590908,Sahibinden temiz 2017 model Renault Symbol. Tüm bakımları zamanında yapılmıştır.
104464,2026-05-08,Toyota,Corolla,2013,168491,Yarı Otomatik,Elektrik,Metalik Gri,Antalya,647263,Sahibinden temiz 2013 model Toyota Corolla. Tüm bakımları zamanında yapılmıştır.
104465,2026-04-27,Fiat,Fiorino,2024,46399,Yarı Otomatik,Elektrik,Siyah,Gaziantep,1030401,Sahibinden temiz 2024 model Fiat Fiorino. Tüm bakımları zamanında yapılmıştır.
104466,2026-04-28,Fiat,Fiorino,2018,124029,Yarı Otomatik,Dizel,Mavi,Adana,613956,Sahibinden temiz 2018 model Fiat Fiorino. Tüm bakımları zamanında yapılmıştır.
104467,2026-04-29,BMW,3 Serisi,2013,180672,Yarı Otomatik,Hibrit,Kırmızı,Antalya,1078992,Sahibinden temiz 2013 model BMW 3 Serisi. Tüm bakımları zamanında yapılmıştır.
104468,2026-04-28,Volkswagen,Polo,2020,81986,Otomatik,Elektrik,Siyah,Bursa,1127021,Sahibinden temiz 2020 model Volkswagen Polo. Tüm bakımları zamanında yapılmıştır.
104469,2026-04-20,Hyundai,i30,2017,117857,Otomatik,Elektrik,Mavi,Adana,573214,Sahibinden temiz 2017 model Hyundai i30. Tüm bakımları zamanında yapılmıştır.
104470,2026-05-05,Volkswagen,Polo,2012,240797,Otomatik,Hibrit,Mavi,Adana,488804,Sahibinden temiz 2012 model Volkswagen Polo. Tüm bakımları zamanında yapılmıştır.
104471,2026-04-19,Mercedes-Benz,E Serisi,2023,42387,Manuel,Elektrik,Metalik Gri,Kocaeli,1786419,Sahibinden temiz 2023 model Mercedes-Benz E Serisi. Tüm bakımları zamanında yapılmıştır.
104472,2026-04-18,Volkswagen,Polo,2023,35656,Manuel,Benzin,Beyaz,İzmir,1346516,Sahibinden temiz 2023 model Volkswagen Polo. Tüm bakımları zamanında yapılmıştır.
104473,2026-05-10,Fiat,Punto,2015,198838,Manuel,Elektrik,Siyah,Ankara,351743,Sahibinden temiz 2015 model Fiat Punto. Tüm bakımları zamanında yapılmıştır.
104474,2026-04-27,Toyota,Yaris,2020,71145,Manuel,Elektrik,Kırmızı,Adana,1143282,Sahibinden temiz 2020 model Toyota Yaris. Tüm bakımları zamanında yapılmıştır.
104475,2026-05-15,Renault,Fluence,2023,56482,Yarı Otomatik,Dizel,Beyaz,İzmir,965277,Sahibinden temiz 2023 model Renault Fluence. Tüm bakımları zamanında yapılmıştır.
104476,2026-05-11,Mercedes-Benz,E Serisi,2012,183982,Yarı Otomatik,LPG & Benzin,Beyaz,Kocaeli,1024027,Sahibinden temiz 2012 model Mercedes-Benz E Serisi. Tüm bakımları zamanında yapılmıştır.
104477,2026-04-22,Mercedes-Benz,A Serisi,2014,157652,Manuel,Dizel,Kırmızı,İstanbul,1163522,Sahibinden temiz 2014 model Mercedes-Benz A Serisi. Tüm bakımları zamanında yapılmıştır.
104478,2026-04-26,BMW,1 Serisi,2013,200998,Manuel,Benzin,Beyaz,Kocaeli,1048503,Sahibinden temiz 2013 model BMW 1 Serisi. Tüm bakımları zamanında yapılmıştır.
104479,2026-04-27,Fiat,Fiorino,2014,243578,Manuel,Elektrik,Metalik Gri,Antalya,250000,Sahibinden temiz 2014 model Fiat Fiorino. Tüm bakımları zamanında yapılmıştır.
104480,2026-05-01,Fiat,Punto,2014,211347,Manuel,Elektrik,Metalik Gri,Kocaeli,282979,Sahibinden temiz 2014 model Fiat Punto. Tüm bakımları zamanında yapılmıştır.
104481,2026-04-22,Renault,Clio,2024,30578,Manuel,Dizel,Mavi,İstanbul,1054133,Sahibinden temiz 2024 model Renault Clio. Tüm bakımları zamanında yapılmıştır.
104482,2026-05-05,Volkswagen,Tiguan,2011,247516,Yarı Otomatik,Elektrik,Füme,Gaziantep,428726,Sahibinden temiz 2011 model Volkswagen Tiguan. Tüm bakımları zamanında yapılmıştır.
104483,2026-05-08,Mercedes-Benz,A Serisi,2025,33873,Manuel,Dizel,Mavi,İstanbul,1899190,Sahibinden temiz 2025 model Mercedes-Benz A Serisi. Tüm bakımları zamanında yapılmıştır.
104484,2026-04-27,Mercedes-Benz,A Serisi,2022,80156,Manuel,LPG & Benzin,Beyaz,Bursa,1679766,Sahibinden temiz 2022 model Mercedes-Benz A Serisi. Tüm bakımları zamanında yapılmıştır.
104485,2026-04-21,Mercedes-Benz,E Serisi,2012,264500,Yarı Otomatik,LPG & Benzin,Gri (Gümüş),Gaziantep,903250,Sahibinden temiz 2012 model Mercedes-Benz E Serisi. Tüm bakımları zamanında yapılmıştır.
104486,2026-05-11,BMW,1 Serisi,2017,126845,Yarı Otomatik,LPG & Benzin,Mavi,İzmir,1359732,Sahibinden temiz 2017 model BMW 1 Serisi. Tüm bakımları zamanında yapılmıştır.
104487,2026-04-17,Renault,Fluence,2018,142198,Yarı Otomatik,Elektrik,Kırmızı,İzmir,586703,Sahibinden temiz 2018 model Renault Fluence. Tüm bakımları zamanında yapılmıştır.
104488,2026-04-27,BMW,3 Serisi,2017,135975,Otomatik,Dizel,Mavi,Adana,1346037,Sahibinden temiz 2017 model BMW 3 Serisi. Tüm bakımları zamanında yapılmıştır.
104489,2026-04-18,Fiat,Lineia,2014,168278,Yarı Otomatik,Benzin,Gri (Gümüş),Kocaeli,347583,Sahibinden temiz 2014 model Fiat Lineia. Tüm bakımları zamanında yapılmıştır.
104490,2026-05-09,Toyota,Yaris,2012,292540,Yarı Otomatik,Hibrit,Kırmızı,Gaziantep,411190,Sahibinden temiz 2012 model Toyota Yaris. Tüm bakımları zamanında yapılmıştır.
104491,2026-05-11,BMW,5 Serisi,2018,158200,Manuel,LPG & Benzin,Mavi,İzmir,1362700,Sahibinden temiz 2018 model BMW 5 Serisi. Tüm bakımları zamanında yapılmıştır.
104492,2026-04-21,Mercedes-Benz,E Serisi,2019,112949,Yarı Otomatik,Hibrit,Mavi,İstanbul,1480576,Sahibinden temiz 2019 model Mercedes-Benz E Serisi. Tüm bakımları zamanında yapılmıştır.
104493,2026-05-14,Mercedes-Benz,E Serisi,2013,167367,Otomatik,Benzin,Beyaz,İzmir,1098949,Sahibinden temiz 2013 model Mercedes-Benz E Serisi. Tüm bakımları zamanında yapılmıştır.
104494,2026-05-15,Renault,Megane,2020,113484,Yarı Otomatik,Hibrit,Gri (Gümüş),Kocaeli,729774,Sahibinden temiz 2020 model Renault Megane. Tüm bakımları zamanında yapılmıştır.
104495,2026-05-02,Fiat,Punto,2018,129773,Otomatik,Benzin,Füme,Kocaeli,605340,Sahibinden temiz 2018 model Fiat Punto. Tüm bakımları zamanında yapılmıştır.
